segment_id,celex,node_id,articolo_id,llm_status,pct__Scope_and_applicability_provisions,pct__Empowering_and_enabling_provisions,pct__Delegation_and_empowerment_clauses,pct__Scope-limiting_exceptions,pct__Incorporation_by_reference_clauses,pct__Procedural_coordination_and_consultation_clauses,pct__Procedural_safeguards_and_confidentiality,pct__Operational_flexibility_and_derogation_clauses,pct__Procedural_notification_and_reporting_clauses,pct__Implementation_and_reporting_duties,pct__Operational_procedural_provisions
32022R2560__articolo__16_p1,32022R2560,32022R2560,16_p1,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__16_p2,32022R2560,32022R2560,16_p2,ok,0.0,20.0,0.0,10.0,25.0,0.0,15.0,0.0,0.0,0.0,30.0
32022R2560__articolo__16_p3,32022R2560,32022R2560,16_p3,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__16_p4,32022R2560,32022R2560,16_p4,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__16_p5,32022R2560,32022R2560,16_p5,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__16_p6,32022R2560,32022R2560,16_p6,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__16_p7,32022R2560,32022R2560,16_p7,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__16_p8,32022R2560,32022R2560,16_p8,ok,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
32022R2560__articolo__16_p9,32022R2560,32022R2560,16_p9,ok,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
32022R2560__articolo__17_p1,32022R2560,32022R2560,17_p1,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p2,32022R2560,32022R2560,17_p2,ok,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p3,32022R2560,32022R2560,17_p3,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__17_p4,32022R2560,32022R2560,17_p4,ok,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,80.0
32022R2560__articolo__17_p5,32022R2560,32022R2560,17_p5,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p6,32022R2560,32022R2560,17_p6,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__17_p7,32022R2560,32022R2560,17_p7,ok,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,80.0
32022R2560__articolo__17_p8,32022R2560,32022R2560,17_p8,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p9,32022R2560,32022R2560,17_p9,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p10,32022R2560,32022R2560,17_p10,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p11,32022R2560,32022R2560,17_p11,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p12,32022R2560,32022R2560,17_p12,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__17_p13,32022R2560,32022R2560,17_p13,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p14,32022R2560,32022R2560,17_p14,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__17_p15,32022R2560,32022R2560,17_p15,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p16,32022R2560,32022R2560,17_p16,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__17_p17,32022R2560,32022R2560,17_p17,ok,0.0,35.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,45.0
32022R2560__articolo__17_p18,32022R2560,32022R2560,17_p18,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__17_p19,32022R2560,32022R2560,17_p19,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__18_p1,32022R2560,32022R2560,18_p1,ok,0.0,45.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__18_p2,32022R2560,32022R2560,18_p2,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__18_p3,32022R2560,32022R2560,18_p3,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__18_p4,32022R2560,32022R2560,18_p4,ok,0.0,0.0,20.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__18_p5,32022R2560,32022R2560,18_p5,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__19,32022R2560,32022R2560,19,ok,70.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p1,32022R2560,32022R2560,20_p1,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p2,32022R2560,32022R2560,20_p2,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p3,32022R2560,32022R2560,20_p3,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p4,32022R2560,32022R2560,20_p4,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p5,32022R2560,32022R2560,20_p5,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p6,32022R2560,32022R2560,20_p6,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p7,32022R2560,32022R2560,20_p7,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p8,32022R2560,32022R2560,20_p8,ok,95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p9,32022R2560,32022R2560,20_p9,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p10,32022R2560,32022R2560,20_p10,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p11,32022R2560,32022R2560,20_p11,ok,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p12,32022R2560,32022R2560,20_p12,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p13,32022R2560,32022R2560,20_p13,ok,15.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p14,32022R2560,32022R2560,20_p14,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p15,32022R2560,32022R2560,20_p15,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p16,32022R2560,32022R2560,20_p16,ok,60.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p17,32022R2560,32022R2560,20_p17,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
32022R2560__articolo__20_p18,32022R2560,32022R2560,20_p18,ok,95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p19,32022R2560,32022R2560,20_p19,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p20,32022R2560,32022R2560,20_p20,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p21,32022R2560,32022R2560,20_p21,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p22,32022R2560,32022R2560,20_p22,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__20_p23,32022R2560,32022R2560,20_p23,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__21_p1,32022R2560,32022R2560,21_p1,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__21_p2,32022R2560,32022R2560,21_p2,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
32022R2560__articolo__21_p3,32022R2560,32022R2560,21_p3,ok,20.0,70.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__21_p4,32022R2560,32022R2560,21_p4,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__21_p5,32022R2560,32022R2560,21_p5,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__21_p6,32022R2560,32022R2560,21_p6,ok,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0
32022R2560__articolo__21_p7,32022R2560,32022R2560,21_p7,ok,0.0,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__21_p8,32022R2560,32022R2560,21_p8,ok,25.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p1,32022R2560,32022R2560,22_p1,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p2,32022R2560,32022R2560,22_p2,ok,40.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p3,32022R2560,32022R2560,22_p3,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p4,32022R2560,32022R2560,22_p4,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p5,32022R2560,32022R2560,22_p5,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p6,32022R2560,32022R2560,22_p6,ok,70.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p7,32022R2560,32022R2560,22_p7,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p8,32022R2560,32022R2560,22_p8,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p9,32022R2560,32022R2560,22_p9,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__22_p10,32022R2560,32022R2560,22_p10,ok,85.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p11,32022R2560,32022R2560,22_p11,ok,20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p12,32022R2560,32022R2560,22_p12,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p13,32022R2560,32022R2560,22_p13,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p14,32022R2560,32022R2560,22_p14,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p15,32022R2560,32022R2560,22_p15,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p16,32022R2560,32022R2560,22_p16,parse_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p17,32022R2560,32022R2560,22_p17,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p18,32022R2560,32022R2560,22_p18,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p19,32022R2560,32022R2560,22_p19,ok,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
32022R2560__articolo__22_p20,32022R2560,32022R2560,22_p20,ok,95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p21,32022R2560,32022R2560,22_p21,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__22_p22,32022R2560,32022R2560,22_p22,ok,70.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__22_p23,32022R2560,32022R2560,22_p23,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__22_p24,32022R2560,32022R2560,22_p24,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__23,32022R2560,32022R2560,23,ok,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,30.0
32022R2560__articolo__24_p1,32022R2560,32022R2560,24_p1,ok,35.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p2,32022R2560,32022R2560,24_p2,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
32022R2560__articolo__24_p3,32022R2560,32022R2560,24_p3,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__24_p4,32022R2560,32022R2560,24_p4,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p5,32022R2560,32022R2560,24_p5,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p6,32022R2560,32022R2560,24_p6,ok,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
32022R2560__articolo__24_p7,32022R2560,32022R2560,24_p7,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__24_p8,32022R2560,32022R2560,24_p8,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p9,32022R2560,32022R2560,24_p9,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
32022R2560__articolo__24_p10,32022R2560,32022R2560,24_p10,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p11,32022R2560,32022R2560,24_p11,ok,0.0,20.0,0.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
32022R2560__articolo__24_p12,32022R2560,32022R2560,24_p12,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p13,32022R2560,32022R2560,24_p13,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p14,32022R2560,32022R2560,24_p14,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p15,32022R2560,32022R2560,24_p15,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
32022R2560__articolo__24_p16,32022R2560,32022R2560,24_p16,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
32022R2560__articolo__24_p17,32022R2560,32022R2560,24_p17,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p18,32022R2560,32022R2560,24_p18,ok,0.0,0.0,0.0,25.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0
32022R2560__articolo__24_p19,32022R2560,32022R2560,24_p19,ok,20.0,60.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p20,32022R2560,32022R2560,24_p20,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p21,32022R2560,32022R2560,24_p21,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__24_p22,32022R2560,32022R2560,24_p22,ok,15.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p1,32022R2560,32022R2560,25_p1,ok,35.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,40.0
32022R2560__articolo__25_p2,32022R2560,32022R2560,25_p2,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p3,32022R2560,32022R2560,25_p3,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p4,32022R2560,32022R2560,25_p4,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__25_p5,32022R2560,32022R2560,25_p5,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p6,32022R2560,32022R2560,25_p6,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p7,32022R2560,32022R2560,25_p7,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p8,32022R2560,32022R2560,25_p8,ok,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p9,32022R2560,32022R2560,25_p9,ok,0.0,15.0,0.0,25.0,20.0,0.0,25.0,5.0,0.0,0.0,10.0
32022R2560__articolo__25_p10,32022R2560,32022R2560,25_p10,ok,0.0,0.0,0.0,0.0,20.0,0.0,25.0,0.0,25.0,0.0,30.0
32022R2560__articolo__25_p11,32022R2560,32022R2560,25_p11,ok,10.0,70.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p12,32022R2560,32022R2560,25_p12,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p13,32022R2560,32022R2560,25_p13,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p14,32022R2560,32022R2560,25_p14,ok,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p15,32022R2560,32022R2560,25_p15,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p16,32022R2560,32022R2560,25_p16,ok,0.0,0.0,80.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p17,32022R2560,32022R2560,25_p17,ok,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p18,32022R2560,32022R2560,25_p18,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p19,32022R2560,32022R2560,25_p19,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__25_p20,32022R2560,32022R2560,25_p20,ok,0.0,0.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__26_p1,32022R2560,32022R2560,26_p1,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__26_p2,32022R2560,32022R2560,26_p2,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__26_p3,32022R2560,32022R2560,26_p3,ok,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,40.0
32022R2560__articolo__26_p4,32022R2560,32022R2560,26_p4,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__26_p5,32022R2560,32022R2560,26_p5,ok,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__26_p6,32022R2560,32022R2560,26_p6,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32022R2560__articolo__26_p7,32022R2560,32022R2560,26_p7,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__26_p8,32022R2560,32022R2560,26_p8,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__27,32022R2560,32022R2560,27,ok,85.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p1,32022R2560,32022R2560,28_p1,ok,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
32022R2560__articolo__28_p2,32022R2560,32022R2560,28_p2,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p3,32022R2560,32022R2560,28_p3,ok,90.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p4,32022R2560,32022R2560,28_p4,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p5,32022R2560,32022R2560,28_p5,ok,40.0,30.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p6,32022R2560,32022R2560,28_p6,ok,45.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p7,32022R2560,32022R2560,28_p7,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p8,32022R2560,32022R2560,28_p8,ok,25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p9,32022R2560,32022R2560,28_p9,ok,20.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,20.0,0.0,0.0
32022R2560__articolo__28_p10,32022R2560,32022R2560,28_p10,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p11,32022R2560,32022R2560,28_p11,ok,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__28_p12,32022R2560,32022R2560,28_p12,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__29_p1,32022R2560,32022R2560,29_p1,ok,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
32022R2560__articolo__29_p2,32022R2560,32022R2560,29_p2,ok,15.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,25.0,0.0,30.0
32022R2560__articolo__29_p3,32022R2560,32022R2560,29_p3,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
32022R2560__articolo__29_p4,32022R2560,32022R2560,29_p4,ok,0.0,18.18,0.0,13.64,0.0,0.0,13.64,9.09,9.09,9.09,27.27
32022R2560__articolo__29_p5,32022R2560,32022R2560,29_p5,ok,0.0,10.0,0.0,0.0,0.0,5.0,20.0,0.0,20.0,10.0,35.0
32022R2560__articolo__29_p6,32022R2560,32022R2560,29_p6,ok,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__29_p7,32022R2560,32022R2560,29_p7,ok,20.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0
32022R2560__articolo__29_p8,32022R2560,32022R2560,29_p8,ok,5.0,0.0,0.0,20.0,25.0,15.0,0.0,0.0,20.0,0.0,15.0
32022R2560__articolo__29_p9,32022R2560,32022R2560,29_p9,ok,25.0,55.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__30_p1,32022R2560,32022R2560,30_p1,ok,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
32022R2560__articolo__30_p2,32022R2560,32022R2560,30_p2,ok,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__30_p3,32022R2560,32022R2560,30_p3,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
32022R2560__articolo__30_p4,32022R2560,32022R2560,30_p4,ok,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,60.0
32022R2560__articolo__30_p5,32022R2560,32022R2560,30_p5,ok,0.0,25.0,0.0,10.0,15.0,0.0,10.0,10.0,5.0,0.0,25.0
32022R2560__articolo__30_p6,32022R2560,32022R2560,30_p6,ok,0.0,20.0,0.0,15.0,10.0,15.0,0.0,20.0,0.0,0.0,20.0
32022R2560__articolo__30_p7,32022R2560,32022R2560,30_p7,ok,0.0,0.0,0.0,35.0,0.0,0.0,10.0,15.0,10.0,0.0,30.0
32022R2560__articolo__31_p1,32022R2560,32022R2560,31_p1,ok,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__31_p2,32022R2560,32022R2560,31_p2,ok,2.0,78.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__31_p3,32022R2560,32022R2560,31_p3,ok,0.0,20.0,25.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,15.0
32022R2560__articolo__31_p4,32022R2560,32022R2560,31_p4,ok,0.0,15.0,20.0,0.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0
32022R2560__articolo__31_p5,32022R2560,32022R2560,31_p5,ok,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
