Id,layer,confidence,motivation,input_source,classification_status,dominant_layer,purity,G1,G2,G3,G4,G5
32008D0263,,,Decisione di infrazione con procedure dettagliate,preamble,ok,G5,0.4,10.0,20.0,30.0,0.0,40.0
32008L0118,,,Direttiva quadro con riferimenti ai trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32008R0300R(04),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32009D0117,,,Decisione del Consiglio con base giuridica,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32009D0407,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32009D0765,,,Decisione tecnica basata su direttiva,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32009L0030R(02),,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32009R0401R(01),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32010R0904R(04),,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32011D0275,,,"Atto tecnico con allegati, basato su direttiva",preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32011L0070R(01),,,Legge quadro con riferimenti a principi e giurisprudenza,preamble,ok,G2,0.7,20.0,70.0,5.0,0.0,5.0
32011L0099,,,Legge quadro con riferimenti a principi,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32011R0282R(02),,,Regolamento di esecuzione con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32012D0274,,,Decisione tecnica basata su regolamento quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32012R0827R(01),,,Regolamento di esecuzione tecnica con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32013R0098,,,Legge quadro con riferimenti a principi e dettagli,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32013R0153R(03),,,Regolamento tecnico basato su delega,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32013R0167R(04),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32013R0409,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32013R0519,,,Adattamento tecnico di regolamenti esistenti,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32013R1305R(01),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014D0145R(05),,,"Principi, decisioni politiche, raccomandazioni",preamble,ok,G2,0.4,30.0,40.0,0.0,30.0,0.0
32014D0249,,,"Atto tecnico basato su delega, con riferimenti a trattati e linee guida.",preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32014D0287R(01),,,Delegato tecnico con riferimenti a principi,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32014R0233,,,Regolamento quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014R0269R(03),,,Atto legislativo con principi e misure operative,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014R0452R(01),,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32014R0463,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32014R0537R(06),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014R0680,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32014R1382,,,"Aggiornamento tecnico di allegato, riferimenti a trattati e linee guida.",preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32015D2309,,,Principi e regole quadro con riferimenti strategici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32015O0044,,,Linea guida con riferimenti a regolamenti e principi,preamble,ok,G4,0.4,10.0,20.0,30.0,40.0,0.0
32015R0378,,,Regolamento di esecuzione tecnica con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32015R0751R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32015R0760R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32016R0467R(01),,,Direttiva quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32016R0867R(02),,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32016R0908R(01),,,Regolamento delegato con criteri tecnici e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32016R1036,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32016R1185R(03),,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32016R2338,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32017R0745R(02),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32017R0969,,,Regolamento tecnico con riferimenti a trattati e procedure,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R1129R(02),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32017R1939R(02),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32018R0956,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32018R1467,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018R1602,,,Regolamento tecnico con riferimenti a trattati e decisioni,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018R1727R(07),,,Regolamento quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32019D0031,,,Decisione tecnica con riferimenti a trattati e regole operative,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32019D1202,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019D1912,,,Decisione del Consiglio su posizione esterna,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32019L0789,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019L1995,,,Direttiva con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32019L2121,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32019R1700,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019R2026R(02),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,30.0,0.0,0.0
32019R2176,,,Legge quadro con riferimenti a principi e dettagli,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32020D0472R(01),,,Atto legislativo con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32020D2253R(01),,,Atto legislativo con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32020H1307,,,Principi e regole quadro con dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32020R0256R(01),,,Delegato tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020R0445,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati.,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020R0469R(02),,,Atto tecnico con riferimenti a principi,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32020R0740R(03),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32020R1019,,,Regolamento di esecuzione con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020R1227,,,Regolamento tecnico per notifiche STS,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32020R2223,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021D0173R(01),,,Atto delegato con riferimenti a trattati e linee guida,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32021D0553,,,"Decisione tecnica con deroghe, basata su regolamenti",preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32021D0764R(01),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32021D1012,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32021D1737R(01),,,Principi trattati e quadro legislativo,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32021D1822,,,Decisione di nomina con riferimenti a trattati e regolamenti,preamble,ok,G2,0.7,10.0,70.0,0.0,0.0,20.0
32021R0267,,,Legislazione quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021R0447,,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R0664R(02),,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R0690R(02),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R0695R(03),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R0776R(01),,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32021R1056,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R1057,,,Legge quadro con riferimenti a principi,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32021R1153R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32022D2574,,,Decisione del Consiglio con riferimenti a trattati e regole operative,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32022R0229R(01),,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022R0355,,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32022R1280,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32022R2577,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023D0310,,,Decisione del Consiglio con riferimenti ai Trattati e procedure operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D1228,,,Decisione tecnica con riferimenti a trattati e direttive,preamble,ok,G3,0.4,10.0,20.0,40.0,0.0,30.0
32023D1229,,,Decisione di infrazione con riferimenti a principi e linee guida,preamble,ok,G5,0.4,10.0,20.0,0.0,30.0,40.0
32023D2686R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023L0959R(06),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023L2673,,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32023R0988,,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023R1114R(05),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023R1115R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32023R1230,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32023R1594R(01),,,Regolamento quadro con riferimenti a trattati e decisioni,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32023R1773R(01),,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023R2364R(01),,,Regolamento tecnico per aggiornare nomenclatura,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32023R2854R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32024D0560,,,Decisione tecnica con riferimenti a principi e regole,preamble,ok,G3,0.4,10.0,20.0,40.0,20.0,10.0
32024D1470,,,Principi fondanti e decisione quadro,preamble,ok,G2,0.7,30.0,70.0,0.0,0.0,0.0
32024D3182,,,Decisione PESC con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32024L1619,,,"Direttiva con principi, regole e riferimenti tecnici",preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32024L2749R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R0886R(01),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32024R0903,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R1041,,,Atto delegato tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32024R1107,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32024R1157R(03),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32024R1485,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024R2465,,,Atto tecnico basato su regolamenti quadro,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32024R2979R(01),,,Regolamento di esecuzione tecnica con riferimenti a principi,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R3110,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32025D1016,,,Decisione tecnica basata su regolamenti e direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025L0002,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32025R0305,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025R0398R(01),,,Atto legislativo con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
62000TJ0369,,,Sentenza CGUE su annullamento e aiuti di Stato,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
62007CJ0202,,,Sentenza CGUE su abuso posizione dominante,title,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
62009TJ0528,,,Sentenza pura di controllo giurisdizionale,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
32004L0109R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32005L0029R(03),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32006E0242,,,Principi fondanti e quadro legislativo,preamble,ok,G2,0.6,30.0,60.0,0.0,10.0,0.0
32006L0126R(01),,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32006R1287R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32006R1987,,,Regolamento quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32007L0002,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32007O0009,,,Atto tecnico con riferimenti a regolamenti e linee guida,preamble,ok,G3,0.5,10.0,20.0,50.0,20.0,0.0
32008D0049,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,20.0,50.0,20.0,0.0
32008D0191,,,Decisione del Consiglio con base giuridica,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32008D0262R(01),,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32008D0386,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32008L0001,,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32008L0048R(08),,,Legge quadro con riferimenti a principi e dettagli,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32008L0068,,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32008L0098R(03),,,Direttiva quadro con principi e regole operative,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32008R0767R(04),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32008R1137R(02),,,Legge quadro con riferimenti ai trattati e procedure tecniche,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32009D0766,,,Atto quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32009L0031R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32009L0136,,,Legge quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32009L0147R(01),,,Principi ambientali e quadro legislativo,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32009R0004R(06),,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32009R0428R(04),,,Principi e regole quadro con dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32009R0560,,,Regolamento tecnico per implementazione .eu,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32009R1073R(01),,,Regolamento quadro con riferimenti ai trattati,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32009R1179R(01),,,Regolamento tecnico che modifica classificazioni doganali,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32010D0427,,,"Decisione istituisce EEAS, principi da Trattati",preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32010R0036R(06),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32010R0407,,,Principi trattatari e regole quadro operative,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32010R0911,,,Legge quadro con riferimenti a principi,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32010R1177R(01),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32011D0765,,,Atto delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32011L0016,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32011L0024R(04),,,Direttiva con principi e regole quadro,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32011L0061R(02),,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32011L0093R(02),,,Principi fondanti e quadro legislativo combinati,preamble,ok,G2,0.6,40.0,60.0,0.0,0.0,0.0
32011R0620,,,Atto tecnico con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32011R1176,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32012L0029R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32012R0258R(04),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32012R0267R(07),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32012R0295,,,Regolamento tecnico di aggiornamento lista,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32012R0918,,,"Atto delegato tecnico, riferimenti ai trattati",preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32012R1024R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32012R1215R(10),,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32013D0755,,,Decisione legislativa quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32013L0029R(05),,,Direttiva quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32013L0034R(07),,,Direttiva con principi e riferimenti a comunicazioni,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32013R0149R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R0215,,,Decisione tecnica con dettagli procedurali,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R0646,,,Aggiornamento tecnico di allegato,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32013R0886R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R1022,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32013R1303R(04),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32013R1304R(03),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32013R1311R(04),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32013R1407,,,"Regolamento Commissione con principi, regole quadro e dettagli tecnici",preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32014D0115,,,"Approvazione accordo internazionale, riferimenti ai Trattati",preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32014L0091R(02),,,Direttiva con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32014R0165R(01),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32014R0241R(02),,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32014R0283,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014R0368,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32014R0377,,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014R0655R(04),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32014R0833,,,Regolamento quadro con principi e dettagli,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32014R1321R(03),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32014R1374,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32015D1814R(02),,,Legge quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32015R0758,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32015R0848R(06),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32015R1589R(02),,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32015R1974,,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32016L0943R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32016L1629R(01),,,Legge quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32016R0101R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32016R0172,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati.,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32016R1011R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32016R1055,,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32016R1103R(04),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32016R1447R(01),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017D0971R(01),,,Decisione del Consiglio con principi e dettagli operativi,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32017D1908R(01),,,Decisione del Consiglio su applicazione Schengen,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32017R0215,,,Regolamento delegato con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32017R0366,,,Regolamento tecnico con riferimenti a principi e applicazione,preamble,ok,G3,0.6,10.0,20.0,60.0,5.0,5.0
32017R0373R(05),,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R1369R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32018D1247,,,Decisione CFSP con principi e regole operative,preamble,ok,G2,0.7,20.0,70.0,0.0,10.0,0.0
32018D1249,,,Regolamento quadro con riferimenti a trattati e dettagli operativi,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
